scheme	sampling_unit_code	point_code	date	is_valid	is_valid_type	is_valid_refpoint
HQ1330	1281461_1330_hpr	1281461_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1289653_1330_hpr	1289653_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1291377_1330_hpr	1291377_1	2015-01-01	FALSE	NA	FALSE
HQ1330	1310773_1330_hpr	1310773_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1315509_1330_hpr	1315509_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1322865_1330_hpr	1322865_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1335297_1330_hpr	1335297_1	2018-01-01	FALSE	FALSE	NA
HQ1330	1338805_1330_hpr	1338805_1	2018-06-28	FALSE	FALSE	TRUE
HQ1330	1338805_1330_hpr	1338805_2	2018-06-28	FALSE	FALSE	TRUE
HQ1330	1346997_1330_hpr	1346997_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1348277_1330_hpr	1348277_1	2017-09-29	TRUE	TRUE	TRUE
HQ1330	1373297_1330_hpr	1373297_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1401857_1330_hpr	1401857_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1403657_1330_hpr	1403657_1	2017-09-29	FALSE	FALSE	TRUE
HQ1330	1403657_1330_hpr	1403657_2	2017-09-29	TRUE	TRUE	TRUE
HQ1330	1410493_1330_hpr	1410493_1	2018-01-01	FALSE	NA	FALSE
HQ1330	1412533_1330_hpr	1412533_1	2017-01-01	FALSE	FALSE	NA
HQ1330	1443841_1330_hpr	1443841_1	2018-01-01	FALSE	FALSE	NA
HQ1330	1457153_1330_hpr	1457153_1	2018-01-01	FALSE	NA	FALSE
HQ1330	1461001_1330_hpr	1461001_1	2018-06-14	FALSE	FALSE	TRUE
HQ1330	1461001_1330_hpr	1461001_2	2018-06-14	TRUE	TRUE	TRUE
HQ1330	1486261_1330_hpr	1486261_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1498805_1330_hpr	1498805_1	2019-01-01	FALSE	FALSE	TRUE
HQ1330	1503925_1330_hpr	1503925_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1547265_1330_hpr	1547265_1	2018-06-29	TRUE	TRUE	TRUE
HQ1330	1588225_1330_hpr	1588225_1	2017-01-01	FALSE	FALSE	NA
HQ1330	1588917_1330_hpr	1588917_1	2019-01-01	FALSE	FALSE	NA
HQ1330	1610421_1330_hpr	1610421_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1621505_1330_hpr	1621505_1	2019-01-01	FALSE	FALSE	NA
HQ1330	1666049_1330_hpr	1666049_1	2018-01-01	FALSE	NA	FALSE
HQ1330	1667357_1330_hpr	1667357_1	2018-06-14	FALSE	FALSE	TRUE
HQ1330	1667357_1330_hpr	1667357_2	2018-06-14	TRUE	TRUE	TRUE
HQ1330	1679217_1330_hpr	1679217_1	2015-01-01	FALSE	FALSE	NA
HQ1330	168629_1330_hpr	168629_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1715637_1330_hpr	1715637_1	2018-06-28	FALSE	FALSE	TRUE
HQ1330	1715637_1330_hpr	1715637_2	2018-06-28	TRUE	TRUE	TRUE
HQ1330	1741493_1330_hpr	1741493_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1750129_1330_hpr	1750129_1	2018-06-29	FALSE	FALSE	TRUE
HQ1330	1750129_1330_hpr	1750129_2	2018-06-29	TRUE	TRUE	TRUE
HQ1330	1781173_1330_hpr	1781173_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1785525_1330_hpr	1785525_1	2018-07-04	FALSE	FALSE	TRUE
HQ1330	1785525_1330_hpr	1785525_2	2018-07-04	TRUE	TRUE	TRUE
HQ1330	1830325_1330_hpr	1830325_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1830581_1330_hpr	1830581_1	2018-07-04	TRUE	TRUE	TRUE
HQ1330	1872565_1330_hpr	1872565_1	2018-06-28	TRUE	TRUE	TRUE
HQ1330	1879477_1330_hpr	1879477_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1896305_1330_hpr	1896305_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1928193_1330_hpr	1928193_1	2018-06-29	TRUE	TRUE	TRUE
HQ1330	193205_1330_hpr	193205_1	2015-01-01	FALSE	FALSE	NA
HQ1330	193649_1330_hpr	193649_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1936821_1330_hpr	1936821_1	2018-06-28	FALSE	FALSE	TRUE
HQ1330	1936821_1330_hpr	1936821_2	2018-06-28	TRUE	TRUE	TRUE
HQ1330	1943625_1330_hpr	1943625_1	2018-01-01	FALSE	FALSE	NA
HQ1330	1945013_1330_hpr	1945013_1	2018-06-28	TRUE	TRUE	TRUE
HQ1330	1946625_1330_hpr	1946625_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1962677_1330_hpr	1962677_1	2015-01-01	FALSE	FALSE	NA
HQ1330	1977781_1330_hpr	1977781_1	2019-01-01	FALSE	FALSE	NA
HQ1330	2018741_1330_hpr	2018741_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2024561_1330_hpr	2024561_1	2019-01-01	FALSE	FALSE	NA
HQ1330	2028657_1330_hpr	2028657_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2036405_1330_hpr	2036405_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2109297_1330_hpr	2109297_1	2015-01-01	FALSE	FALSE	NA
HQ1330	212661_1330_hpr	212661_1	2015-08-13	FALSE	FALSE	TRUE
HQ1330	212661_1330_hpr	212661_2	2015-08-13	TRUE	TRUE	TRUE
HQ1330	2133429_1330_hpr	2133429_1	2015-01-01	FALSE	NA	FALSE
HQ1330	2134709_1330_hpr	2134709_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2143233_1330_hpr	2143233_1	2019-01-01	FALSE	FALSE	TRUE
HQ1330	2143345_1330_hpr	2143345_1	2019-01-01	FALSE	FALSE	NA
HQ1330	2265781_1330_hpr	2265781_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2272693_1330_hpr	2272693_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2274305_1330_hpr	2274305_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2333697_1330_hpr	2333697_1	2019-01-01	FALSE	FALSE	TRUE
HQ1330	2338229_1330_hpr	2338229_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2364085_1330_hpr	2364085_1	2019-01-01	FALSE	FALSE	TRUE
HQ1330	2396853_1330_hpr	2396853_1	2015-01-01	FALSE	FALSE	NA
HQ1330	241077_1330_hpr	241077_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2421873_1330_hpr	2421873_1	2015-01-01	FALSE	FALSE	NA
HQ1330	242801_1330_hpr	242801_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2567605_1330_hpr	2567605_1	2015-01-01	FALSE	FALSE	NA
HQ1330	258741_1330_hpr	258741_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2591601_1330_hpr	2591601_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2618037_1330_hpr	2618037_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2658997_1330_hpr	2658997_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2665909_1330_hpr	2665909_1	2015-01-01	FALSE	FALSE	NA
HQ1330	266933_1330_hpr	266933_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2703029_1330_hpr	2703029_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2733169_1330_hpr	2733169_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2735541_1330_hpr	2735541_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2748273_1330_hpr	2748273_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2796981_1330_hpr	2796981_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2829749_1330_hpr	2829749_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2830389_1330_hpr	2830389_1	2015-01-01	FALSE	NA	FALSE
HQ1330	2862517_1330_hpr	2862517_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2908853_1330_hpr	2908853_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2925569_1330_hpr	2925569_1	2015-01-01	FALSE	FALSE	NA
HQ1330	2936245_1330_hpr	2936245_1	2015-01-01	FALSE	NA	FALSE
HQ1330	299701_1330_hpr	299701_1	2017-09-29	TRUE	TRUE	TRUE
HQ1330	304129_1330_hpr	304129_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3052213_1330_hpr	3052213_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3067317_1330_hpr	3067317_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3084981_1330_hpr	3084981_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3109889_1330_hpr	3109889_1	2015-01-01	FALSE	FALSE	NA
HQ1330	311349_1330_hpr	311349_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3124661_1330_hpr	3124661_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3142325_1330_hpr	3142325_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3157873_1330_hpr	3157873_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3198389_1330_hpr	3198389_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3214773_1330_hpr	3214773_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3215029_1330_hpr	3215029_1	2015-01-01	FALSE	NA	FALSE
HQ1330	324721_1330_hpr	324721_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3252081_1330_hpr	3252081_1	2015-01-01	FALSE	FALSE	NA
HQ1330	331445_1330_hpr	331445_1	2015-08-12	FALSE	FALSE	TRUE
HQ1330	331445_1330_hpr	331445_2	2015-08-12	FALSE	FALSE	TRUE
HQ1330	3347125_1330_hpr	3347125_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3378613_1330_hpr	3378613_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3383153_1330_hpr	3383153_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3388529_1330_hpr	3388529_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3445429_1330_hpr	3445429_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3457077_1330_hpr	3457077_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3470449_1330_hpr	3470449_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3478197_1330_hpr	3478197_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3499009_1330_hpr	3499009_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3640177_1330_hpr	3640177_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3642037_1330_hpr	3642037_1	2015-01-01	FALSE	NA	FALSE
HQ1330	3732593_1330_hpr	3732593_1	2015-01-01	FALSE	FALSE	NA
HQ1330	37557_1330_hpr	37557_1	2015-08-11	FALSE	FALSE	TRUE
HQ1330	37557_1330_hpr	37557_2	2015-08-11	TRUE	TRUE	TRUE
HQ1330	3781745_1330_hpr	3781745_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3797685_1330_hpr	3797685_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3863665_1330_hpr	3863665_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3904181_1330_hpr	3904181_1	2015-01-01	FALSE	FALSE	NA
HQ1330	3936949_1330_hpr	3936949_1	2015-01-01	FALSE	FALSE	NA
HQ1330	409269_1330_hpr	409269_1	2015-08-14	FALSE	FALSE	TRUE
HQ1330	4100789_1330_hpr	4100789_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4140469_1330_hpr	4140469_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4173237_1330_hpr	4173237_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4174961_1330_hpr	4174961_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4181429_1330_hpr	4181429_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4190901_1330_hpr	4190901_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4210741_1330_hpr	4210741_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4231861_1330_hpr	4231861_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4330165_1330_hpr	4330165_1	2015-01-01	FALSE	FALSE	NA
HQ1330	437685_1330_hpr	437685_1	2015-08-06	FALSE	FALSE	TRUE
HQ1330	437685_1330_hpr	437685_2	2015-08-06	TRUE	TRUE	TRUE
HQ1330	4387509_1330_hpr	4387509_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4406965_1330_hpr	4406965_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4437105_1330_hpr	4437105_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4453045_1330_hpr	4453045_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4461237_1330_hpr	4461237_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4492725_1330_hpr	4492725_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4494005_1330_hpr	4494005_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4519025_1330_hpr	4519025_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4547585_1330_hpr	4547585_1	2015-01-01	FALSE	FALSE	NA
HQ1330	455349_1330_hpr	455349_1	2015-08-03	FALSE	FALSE	TRUE
HQ1330	455349_1330_hpr	455349_2	2015-08-03	TRUE	TRUE	TRUE
HQ1330	4568177_1330_hpr	4568177_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4657845_1330_hpr	4657845_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4689333_1330_hpr	4689333_1	2015-01-01	FALSE	FALSE	NA
HQ1330	470453_1330_hpr	470453_1	2015-01-01	FALSE	FALSE	NA
HQ1330	472065_1330_hpr	472065_1	2015-08-24	TRUE	TRUE	TRUE
HQ1330	4723381_1330_hpr	4723381_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4781169_1330_hpr	4781169_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4828597_1330_hpr	4828597_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4830321_1330_hpr	4830321_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4846261_1330_hpr	4846261_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4894133_1330_hpr	4894133_1	2015-01-01	FALSE	FALSE	NA
HQ1330	495029_1330_hpr	495029_1	2015-01-01	FALSE	FALSE	NA
HQ1330	4961393_1330_hpr	4961393_1	2015-01-01	FALSE	FALSE	NA
HQ1330	5006005_1330_hpr	5006005_1	2015-01-01	FALSE	FALSE	NA
HQ1330	52669_1330_hpr	52669_1	2017-01-01	FALSE	NA	FALSE
HQ1330	529077_1330_hpr	529077_1	2015-01-01	FALSE	FALSE	NA
HQ1330	540341_1330_hpr	540341_1	2015-08-14	TRUE	TRUE	TRUE
HQ1330	576949_1330_hpr	576949_1	2015-01-01	FALSE	FALSE	NA
HQ1330	586865_1330_hpr	586865_1	2015-01-01	FALSE	FALSE	NA
HQ1330	651957_1330_hpr	651957_1	2015-01-01	FALSE	FALSE	NA
HQ1330	667701_1330_hpr	667701_1	2015-01-01	FALSE	NA	FALSE
HQ1330	692917_1330_hpr	692917_1	2015-01-01	FALSE	FALSE	NA
HQ1330	695297_1330_hpr	695297_1	2015-08-19	FALSE	FALSE	TRUE
HQ1330	695297_1330_hpr	695297_2	2015-08-19	TRUE	TRUE	TRUE
HQ1330	699829_1330_hpr	699829_1	2015-01-01	FALSE	FALSE	NA
HQ1330	717937_1330_hpr	717937_1	2015-01-01	FALSE	FALSE	NA
HQ1330	732597_1330_hpr	732597_1	2015-01-01	FALSE	FALSE	NA
HQ1330	733237_1330_hpr	733237_1	2015-01-01	FALSE	NA	FALSE
HQ1330	734321_1330_hpr	734321_1	2015-01-01	FALSE	FALSE	NA
HQ1330	736949_1330_hpr	736949_1	2015-08-12	FALSE	FALSE	TRUE
HQ1330	736949_1330_hpr	736949_2	2015-08-12	TRUE	TRUE	TRUE
HQ1330	750593_1330_hpr	750593_1	2015-01-01	FALSE	FALSE	NA
HQ1330	758453_1330_hpr	758453_1	2015-01-01	FALSE	FALSE	NA
HQ1330	783029_1330_hpr	783029_1	2015-01-01	FALSE	FALSE	NA
HQ1330	791221_1330_hpr	791221_1	2015-01-01	FALSE	FALSE	NA
HQ1330	798133_1330_hpr	798133_1	2015-08-11	TRUE	TRUE	TRUE
HQ1330	801793_1330_hpr	801793_1	2015-08-19	FALSE	FALSE	TRUE
HQ1330	801793_1330_hpr	801793_2	2015-08-19	TRUE	TRUE	TRUE
HQ1330	811701_1330_hpr	811701_1	2015-01-01	FALSE	FALSE	NA
HQ1330	81589_1330_hpr	81589_1	2015-01-01	FALSE	FALSE	NA
HQ1330	823989_1330_hpr	823989_1	2015-01-01	FALSE	FALSE	NA
HQ1330	830901_1330_hpr	830901_1	2015-01-01	FALSE	NA	FALSE
HQ1330	868021_1330_hpr	868021_1	2015-01-01	FALSE	FALSE	NA
HQ1330	890953_1330_hpr	890953_1	2017-01-01	FALSE	FALSE	NA
HQ1330	895049_1330_hpr	895049_1	2017-01-01	FALSE	FALSE	NA
HQ1330	908981_1330_hpr	908981_1	2016-09-15	TRUE	TRUE	TRUE
HQ1330	961973_1330_hpr	961973_1	2015-01-01	FALSE	FALSE	NA
HQ1330	970173_1330_hpr	970173_1	2017-01-01	FALSE	NA	FALSE
HQ1330	987829_1330_hpr	987829_1	2015-01-01	FALSE	FALSE	NA
HQ1330	996353_1330_hpr	996353_1	2015-08-24	FALSE	FALSE	TRUE
HQ1330	996353_1330_hpr	996353_2	2015-08-24	TRUE	TRUE	TRUE
HQ2120	10010417_2120	14_1	2019-10-24	FALSE	FALSE	TRUE
HQ2120	10010417_2120	14_2	2019-10-24	TRUE	TRUE	TRUE
HQ2120	10057905_2120	18_2	2019-10-25	FALSE	FALSE	TRUE
HQ2120	10057905_2120	18_3	2019-10-25	TRUE	TRUE	TRUE
HQ2120	10071601_2120	20_1	2019-01-01	FALSE	FALSE	TRUE
HQ2120	1009077_2120	4_1	2019-10-17	FALSE	FALSE	TRUE
HQ2120	1009077_2120	4_2	2019-10-17	TRUE	TRUE	TRUE
HQ2120	10138801_2120	29_1	2019-10-31	FALSE	FALSE	TRUE
HQ2120	10138801_2120	29_2	2019-10-31	TRUE	TRUE	TRUE
HQ2120	1013937_2120	6_2	2019-10-25	TRUE	TRUE	TRUE
HQ2120	1015221_2120	8_1	2019-01-01	FALSE	FALSE	TRUE
HQ2120	10153777_2120	31_1	2018-07-16	TRUE	TRUE	TRUE
HQ2120	10186545_2120	40_3	2018-09-26	TRUE	TRUE	TRUE
HQ2120	1021105_2120	9_1	2019-11-04	FALSE	FALSE	TRUE
HQ2120	1021105_2120	9_2	2019-11-04	FALSE	TRUE	FALSE
HQ2120	10291313_2120	55_1	2019-10-18	TRUE	TRUE	TRUE
HQ2120	10323381_2120	60_1	2019-10-17	TRUE	TRUE	TRUE
HQ2120	10333745_2120	61_1	2019-10-23	TRUE	TRUE	TRUE
HQ2120	10342193_2120	63_1	2019-10-15	TRUE	TRUE	TRUE
HQ2120	10350385_2120	64_1	2018-07-16	TRUE	TRUE	TRUE
HQ2120	10353973_2120	65_1	2019-01-01	FALSE	FALSE	TRUE
HQ2120	103601_2120	3_1	2019-11-04	FALSE	FALSE	TRUE
HQ2120	103601_2120	3_2	2019-11-04	TRUE	TRUE	TRUE
HQ2120	10398513_2120	69_1	2018-09-27	TRUE	TRUE	TRUE
HQ2120	10399281_2120	70_1	2019-10-23	TRUE	TRUE	TRUE
HQ2120	10419637_2120	73_1	2019-10-16	TRUE	TRUE	TRUE
HQ2120	10458289_2120	74_1	2019-11-04	FALSE	FALSE	TRUE
HQ2120	10458289_2120	74_2	2019-11-04	TRUE	TRUE	TRUE
HQ2120	10462645_2120	75_1	2019-10-17	FALSE	FALSE	TRUE
HQ2120	10462645_2120	75_2	2019-10-17	TRUE	TRUE	TRUE
HQ2120	1047861_2120	11_1	2019-01-01	FALSE	FALSE	TRUE
HQ2120	10517813_2120	78_1	2019-01-01	FALSE	FALSE	TRUE
HQ2120	10578737_2120	82_1	2018-09-27	TRUE	TRUE	TRUE
HQ2120	10606705_2120	83_1	2019-10-18	TRUE	TRUE	TRUE
HQ2120	10654897_2120	86_1	2019-11-04	TRUE	TRUE	TRUE
HQ2120	10665777_2120	87_1	2018-08-23	TRUE	TRUE	TRUE
HQ2120	10672241_2120	88_1	2019-01-01	FALSE	FALSE	TRUE
HQ2120	dp_04	49_1	2019-10-24	TRUE	TRUE	TRUE
HQ2120	sc_01	57_1	2019-10-23	TRUE	TRUE	TRUE
HQ2120	sc_04	17_1	2019-10-23	TRUE	TRUE	TRUE
HQ2120	wn_02	68_1	2019-10-31	FALSE	FALSE	TRUE
HQ2120	wn_02	68_2	2019-10-31	TRUE	TRUE	TRUE
HQ2120	wn_22	12_1	2019-10-31	FALSE	FALSE	TRUE
HQ2120	wn_22	12_2	2019-10-31	TRUE	TRUE	TRUE
HQ2120	wn_23	47_1	2019-10-31	FALSE	FALSE	TRUE
HQ2120	wn_23	47_2	2019-10-31	TRUE	TRUE	TRUE
HQ2120	wn_32	28_1	2019-11-04	FALSE	FALSE	TRUE
HQ2120	wn_32	28_2	2019-11-04	TRUE	TRUE	TRUE
HQ2120	zb_01	27_1	2019-10-21	FALSE	FALSE	TRUE
HQ2120	zb_01	27_2	2019-10-21	TRUE	TRUE	TRUE
HQ2130	10082417_2130_hd	21_1	2019-01-01	FALSE	FALSE	TRUE
HQ2130	10102837_2130_hd	23_1	2019-01-01	FALSE	FALSE	TRUE
HQ2130	10157873_2130_hd	34_1	2019-01-01	FALSE	FALSE	TRUE
HQ2130	10184117_2130_hd	38_1	2019-01-01	FALSE	FALSE	TRUE
HQ2130	10314929_2130_hd	58_1	2019-01-01	FALSE	FALSE	TRUE
HQ2130	10353973_2130_hd	65_1	2019-01-01	FALSE	FALSE	TRUE
HQ2130	10381105_2130_had	67_1	2019-01-01	FALSE	FALSE	TRUE
HQ2130	10517813_2130_hd	78_1	2019-01-01	FALSE	FALSE	TRUE
HQ2130	10672241_2130_hd	88_1	2019-01-01	FALSE	FALSE	TRUE
HQ2130	hs_10	43_1	2019-10-25	TRUE	TRUE	TRUE
HQ2130	ov_01	50_1	2018-08-21	TRUE	TRUE	TRUE
HQ2130	pd_01	40_1	2018-08-23	TRUE	TRUE	TRUE
HQ2130	sb_02	93_1	2019-10-22	TRUE	TRUE	TRUE
HQ2130	sl_02	53_1	2018-09-27	TRUE	TRUE	TRUE
HQ2130	ty_04	51_1	2018-07-20	TRUE	TRUE	TRUE
HQ2130	ty_21	44_2	2018-09-26	TRUE	TRUE	TRUE
HQ2130	zw_13	32_1	2019-10-28	TRUE	TRUE	TRUE
HQ2160	10102837_2160	23_1	2019-01-01	FALSE	FALSE	TRUE
HQ2160	10157873_2160	34_1	2019-01-01	FALSE	FALSE	TRUE
HQ2160	10184117_2160	38_1	2019-01-01	FALSE	FALSE	TRUE
HQ2160	10314929_2160	58_1	2019-01-01	FALSE	FALSE	TRUE
HQ2160	10517813_2160	78_1	2019-01-01	FALSE	FALSE	TRUE
HQ2170	10219313_2170	44_1	2018-09-26	TRUE	TRUE	TRUE
HQ2170	12054321_2170	100_1	2018-09-20	TRUE	TRUE	TRUE
HQ2170	1240881_2170	13_1	2018-09-18	TRUE	TRUE	TRUE
HQ2170	12545841_2170	103_1	2018-09-20	TRUE	TRUE	TRUE
HQ2170	12644145_2170	105_1	2018-08-24	TRUE	TRUE	TRUE
HQ2170	13070129_2170	107_1	2018-09-20	TRUE	TRUE	TRUE
HQ2170	13561649_2170	108_1	2018-08-24	TRUE	TRUE	TRUE
HQ2170	13594417_2170	109_1	2018-09-20	TRUE	TRUE	TRUE
HQ2170	13823793_2170	110_1	2018-09-18	TRUE	TRUE	TRUE
HQ2170	13889329_2170	111_1	2018-09-20	TRUE	TRUE	TRUE
HQ2170	pd_02	40_2	2018-08-23	TRUE	TRUE	TRUE
HQ2170	ty_13	95_1	2018-07-23	TRUE	TRUE	TRUE
HQ2170	ty_19	72_1	2018-08-24	TRUE	TRUE	TRUE
HQ2190	10334001_2190	62_1	2018-08-14	TRUE	TRUE	TRUE
HQ2190	16772913_2190_mp	112_1	2018-08-20	TRUE	TRUE	TRUE
HQ2190	ty_11	98_1	2018-07-23	TRUE	TRUE	TRUE
HQ2310	102098_2310	102098_1	2014-09-11	TRUE	TRUE	TRUE
HQ2310	105682_2310	105682_1	2014-09-08	TRUE	TRUE	TRUE
HQ2310	106870_2310	106870_1	2014-01-01	FALSE	FALSE	NA
HQ2310	10706_2310	10706_1	2015-06-01	TRUE	TRUE	TRUE
HQ2310	109522_2310	109522_1	2014-01-01	FALSE	FALSE	NA
HQ2310	110646_2310	110646_1	2014-01-01	FALSE	FALSE	NA
HQ2310	115422_2310	115422_1	2015-06-23	TRUE	TRUE	TRUE
HQ2310	116434_2310	116434_1	2018-08-08	TRUE	TRUE	TRUE
HQ2310	116946_2310	116946_1	2014-09-11	FALSE	FALSE	TRUE
HQ2310	117202_2310	117202_1	2014-09-10	TRUE	TRUE	TRUE
HQ2310	120274_2310	120274_1	2014-01-01	FALSE	FALSE	NA
HQ2310	124278_2310	124278_1	2014-09-23	TRUE	TRUE	TRUE
HQ2310	125394_2310	125394_1	2015-06-01	TRUE	TRUE	TRUE
HQ2310	13022_2310	13022_1	2014-09-02	FALSE	FALSE	TRUE
